group_16907,EC:3.1.1.4/0.0022,EC:3.2.1.169/0.0022
yjaA,EC:2.4.1.198/0.0006
group_19411,EC:3.1.21.5/0.9956
intE_2~~~intE_1~~~intE,EC:3.6.4.12/0.0001
ymiA,EC:7.1.1.3/0.0007
tapT~~~tapT_2~~~tapT_1,EC:2.5.1.25/0.6897
fimH_2~~~fimH_1,EC:3.4.23.44/0.0000
group_1014,EC:3.2.2.22/0.0104
rpnC_1~~~rpnC_2~~~rpnC,EC:2.7.7.n1/0.0010
group_1015,EC:3.2.1.103/0.0001
group_1016,EC:4.1.2.25/0.0029
yraI,EC:3.2.2.22/0.0001
group_1017,EC:3.1.1.4/0.0789
ybgQ_4~~~ybgQ_1~~~ybgQ_3~~~ybgQ_2~~~ybgQ_5,EC:2.4.1.129/0.0004
group_1019,EC:3.4.17.6/0.1142
osmF,EC:3.1.3.1/0.0020,EC:3.1.3.54/0.0015
group_8836,EC:4.2.1.81/0.0007
frwB~~~frwB_2,EC:2.7.1.202/0.9882
group_1020,EC:2.6.1.1/0.0025,EC:3.4.22.65/0.0019
ybiX,EC:1.14.11.45/0.0001
phnO~~~phnO_2~~~phnO_1,EC:2.3.1.280/0.9988
group_1021,EC:2.6.1.1/0.0012
potE~~~potE_1~~~potE_2,EC:1.2.1.n2/0.0000
glcA~~~glcA_2~~~glcA_1,EC:1.1.5.2/0.0000,EC:4.1.2.52/0.0000
group_1023,EC:3.2.2.22/0.0000,EC:3.2.1.4/0.0000,EC:4.3.3.2/0.0000
wecH_2~~~wecH,EC:2.4.1.206/0.0000
group_1026,EC:4.2.1.28/0.0969
group_1027,EC:6.2.1.14/0.0018
cas2~~~cas2_2~~~cas2_1,EC:4.4.1.21/0.0002
betI_2~~~betI_1~~~betI,EC:5.3.3.7/0.0001
betA~~~betA_1,EC:1.1.99.1/0.9988
betB_1~~~betB~~~betB_2,EC:1.2.1.8/0.9974
ypfH_1~~~ypfH_2~~~ypfH,EC:3.1.1.14/0.0086
group_1030,EC:2.7.7.7/0.0000,EC:3.1.11.1/0.0000
ydcS_1~~~ydcS_2~~~ydcS,EC:3.1.1.94/0.0000
rlhA_1~~~rlhA_2~~~rlhA,EC:4.1.99.22/0.0000,EC:1.3.1.89/0.0000
group_12322,EC:2.7.8.20/0.0001
group_19412,EC:1.14.13.130/0.0007
group_1031,EC:3.4.22.45/0.0404,EC:3.1.3.69/0.0358
bglG~~~bglG_1~~~bglG_2,EC:2.7.1.191/0.0143
group_19413,EC:4.2.3.38/0.0017,EC:4.2.3.104/0.0013
argC,EC:1.2.1.38/0.8882
evgS~~~evgS_1~~~evgS_2,EC:2.7.7.65/0.3643,EC:2.7.13.3/0.2959
group_1032,EC:1.14.14.13/0.0000
yidP_3~~~yidP~~~yidP_1~~~yidP_2,EC:3.4.21.88/0.0004
yihV_2~~~yihV~~~yihV_1,EC:2.7.1.184/0.9988
yjbG,EC:2.7.13.3/0.0010
ycbJ,EC:2.4.2.49/0.0002
prlF,EC:3.1.1.14/0.0000
group_1033,EC:2.7.7.6/0.0001
yddE~~~yddE_1~~~yddE_2,EC:5.3.3.17/0.2178
loiP~~~loiP_1,EC:3.4.24.84/0.0001,EC:6.1.1.7/0.0001,EC:3.6.5.5/0.0001
yphH~~~yphH_1,EC:1.5.1.38/0.0000
yphF~~~yphF_2~~~yphF_1,EC:3.1.1.115/0.0000
yhaC~~~yhaC_1~~~yhaC_2,EC:2.7.11.1/0.0031
xerC_3~~~xerC_2,EC:5.6.2.1/0.2936
nfeR,EC:7.2.2.12/0.0008,EC:1.8.1.8/0.0006,EC:7.2.2.21/0.0004,EC:2.7.13.3/0.0003
group_1035,EC:2.7.13.3/0.0008
group_1037,EC:1.5.5.2/0.0000,EC:3.1.26.5/0.0000
yzgL_2~~~yzgL_1~~~yzgL~~~pstS1,EC:3.4.17.6/0.0003
group_8848,EC:2.1.1.148/0.0113,EC:4.6.1.1/0.0087
mcbR~~~mcbR_1~~~mcbR_2,EC:1.5.1.38/0.0000
vgrG1,EC:2.4.2.31/0.0421
