rffG~~~rffG_1,EC:4.2.1.46/0.9985
group_6719,EC:4.6.1.24/0.0691,EC:3.2.2.22/0.0327
malQ_1~~~malQ_2~~~malQ,EC:2.4.1.25/0.9948
group_6721,EC:2.3.2.27/0.0001
yeiR,EC:6.3.2.17/0.0000,EC:2.5.1.59/0.0000
group_6723,EC:3.1.21.4/0.0003
group_6724,EC:3.4.21.88/0.0012
group_13605,EC:3.2.2.22/0.0000,EC:3.5.1.5/0.0000
group_6725,EC:3.5.4.38/0.0002,EC:3.5.1.56/0.0002,EC:3.4.22.45/0.0002
sgcB_2~~~sgcB_1,EC:2.7.1.194/0.8825
group_19045,EC:3.4.21.32/0.0000
group_6727,EC:2.6.1.1/0.0184
group_6729,EC:2.7.8.8/0.0001
crl_2~~~crl_1~~~crl,EC:1.3.7.3/0.0012
group_15046,EC:1.4.9.1/0.0000
group_12005,EC:2.3.1.57/0.0001,EC:2.3.1.48/0.0001
group_6731,EC:3.2.2.22/0.0376
group_19046,EC:3.1.21.10/0.0005,EC:3.1.21.4/0.0003
moeB_2~~~moeB,EC:2.7.7.73/0.9167
bcsA_1~~~bcsA_2~~~bcsA,EC:2.4.1.12/0.9971
bcsZ,EC:3.2.1.4/0.3455
group_6735,EC:2.3.1.57/0.0000,EC:7.2.1.1/0.0000,EC:1.8.4.2/0.0000
group_6737,EC:3.2.2.22/0.0015
group_6738,EC:5.4.99.5/0.0004
group_6739,EC:5.4.99.5/0.0001
fau,EC:6.3.3.2/0.9802
group_8781,EC:2.5.1.83/0.1437
group_6743,EC:3.1.1.59/0.0001
ridA_2~~~ridA_1,EC:3.5.99.10/0.9457
group_6746,EC:2.4.2.31/0.0013,EC:3.6.4.12/0.0011
group_6747,EC:2.4.1.27/0.0002
group_6748,EC:3.1.1.68/0.0002,EC:3.1.1.15/0.0001,EC:3.4.24.50/0.0001,EC:1.1.1.343/0.0001
ydiB_1~~~ydiB_2,EC:1.1.1.25/0.9374
group_6749,EC:2.1.1.258/0.0000
group_15805,EC:3.1.21.4/0.0009
group_6751,EC:2.7.7.6/0.0011
php_3~~~php~~~php_2~~~php_1,EC:3.1.8.1/0.0000
group_19047,EC:2.7.7.6/0.0002,EC:7.2.1.1/0.0001
group_6752,EC:3.1.21.4/0.0167
group_6754,EC:3.1.21.4/0.0033
group_19050,EC:2.4.1.60/0.0000
group_19051,EC:2.6.1.1/0.0004
mnmC,EC:2.1.1.61/0.9983
yfcJ~~~yfcJ_2~~~yfcJ_1,EC:2.4.1.32/0.0000,EC:2.7.11.1/0.0000
wcaC,EC:4.1.3.44/0.0000
ypjA_2~~~ypjA_6~~~ypjA_3,EC:4.2.1.1/0.0011,EC:2.7.7.88/0.0008,EC:2.1.1.375/0.0008
yfbR_1~~~yfbR_2~~~yfbR,EC:3.1.3.89/0.9989
yfjI~~~yfjI_3,EC:3.6.1.15/0.0008
group_8521,EC:2.1.1.72/0.0000,EC:1.18.1.2/0.0000
group_6759,EC:2.4.2.31/0.0001
group_6760,EC:2.7.7.6/0.0029
pinE_2~~~pinE_3~~~pinE_1,EC:3.1.26.12/0.0122,EC:6.5.1.1/0.0069
group_6761,EC:3.1.21.4/0.0002
group_19052,EC:4.2.3.56/0.0001
group_6762,EC:2.7.7.7/0.0002,EC:2.7.7.48/0.0002
group_19053,EC:3.6.4.12/0.0006
group_6764,EC:3.1.21.4/0.0073
group_6765,EC:3.2.2.5/0.0001
group_6766,EC:2.4.2.31/0.0041
hipB,EC:4.1.1.81/0.0000
group_6767,EC:2.6.1.1/0.0031
csdE,EC:2.7.3.4/0.0002
group_6769,EC:3.1.21.4/0.0000
group_19054,EC:3.1.1.4/0.0025
group_6771,EC:3.4.23.44/0.0008
prfA_2~~~prfA_1~~~prfB_2~~~prfB_1,EC:3.1.1.29/0.0000,EC:5.3.1.24/0.0000
group_19057,EC:6.4.1.8/0.0000
ssuB_2~~~ssuB_1~~~ssuB,EC:7.6.2.14/0.9966
group_6772,EC:1.3.7.5/0.0010,EC:2.3.1.48/0.0009,EC:1.3.7.12/0.0008
flgF_2,EC:5.2.1.8/0.0009
ycfT~~~ycfT_1~~~ycfT_2,EC:2.7.8.42/0.0000
group_6778,EC:2.7.7.48/0.0000
group_19058,EC:1.5.5.2/0.0006
ygeY_2~~~ygeY,EC:3.5.1.18/0.3203
hemX,EC:2.7.13.3/0.0035
group_6779,EC:3.1.1.5/0.0002,EC:2.7.13.3/0.0001
group_6780,EC:1.4.3.2/0.0002,EC:3.5.2.6/0.0002
pgl,EC:3.1.1.31/0.9985
ybhH_1~~~ybhH~~~ybhH_2,EC:5.3.2.8/0.9976
ybdF,EC:3.2.2.27/0.0004
