ymfN_2~~~intA_3,EC:3.6.4.13/0.0002
group_18332,EC:2.7.1.78/0.0002
group_19540,EC:3.2.1.14/0.0134
cnl,EC:3.1.1.74/0.0002
group_1941,EC:4.2.1.28/0.0007
group_19541,EC:3.2.2.22/0.0001
group_1942,EC:3.2.1.55/0.0542
group_1943,EC:1.4.3.2/0.0040
group_1944,EC:3.1.21.4/0.0034
group_19542,EC:4.1.2.25/0.1023
group_19543,EC:2.7.13.3/0.0023
thiC_1~~~thiC_2~~~thiC,EC:4.1.99.17/0.9986
yfjX_1~~~yfjX_4,EC:1.14.13.244/0.0063
group_16620,EC:2.4.2.31/0.0000
group_12012,EC:2.3.3.9/0.0061,EC:3.1.2.30/0.0059
yagK~~~yfjJ,EC:6.5.1.1/0.0039
yehX~~~yehX_1~~~yehX_2,EC:7.3.2.6/0.0140
group_1948,EC:3.1.21.4/0.0014
fruA_2~~~fruA_1,EC:2.7.1.192/0.0000,EC:1.17.1.4/0.0000
group_1949,EC:4.2.2.n2/0.7950,EC:3.2.1.17/0.6463
group_1950,EC:2.7.7.72/0.0007
group_1951,EC:3.2.2.22/0.0001
fliC~~~fliC1,EC:2.7.11.1/0.0001,EC:3.6.4.12/0.0001
gudD~~~gudD_2~~~gudD_1,EC:4.2.1.40/0.9988
kdpD_2~~~kdpD_1~~~kdpD,EC:2.7.13.3/0.1234
group_9894,EC:3.2.2.17/0.0017
treR,EC:2.5.1.152/0.0000
group_1954,EC:5.4.4.8/0.0000
group_1956,EC:3.1.1.4/0.1777
group_17798,EC:2.7.7.6/0.0000,EC:1.5.1.42/0.0000,EC:4.2.1.2/0.0000
group_1957,EC:1.8.5.2/0.0006
nadR~~~nadR_1,EC:2.7.1.22/0.8939,EC:2.7.7.1/0.6815
group_1958,EC:4.99.1.10/0.0007
group_1959,EC:1.5.1.44/0.0008
group_1961,EC:3.1.21.4/0.0000,EC:2.5.1.17/0.0000
group_1962,EC:3.1.21.4/0.0047
group_19544,EC:3.2.1.17/0.1702
group_19545,EC:3.6.4.12/0.0007
group_19546,EC:3.1.21.4/0.0061
fimD_3~~~fimD_2~~~elfC_4~~~fimD_1,EC:2.3.1.269/0.0647
ydeT~~~fimD_3~~~fimD_2,EC:2.3.1.269/0.0630
bfpB,EC:2.3.1.269/0.0000
group_1966,EC:3.4.21.34/0.0000
ompC_4~~~yddL~~~ompD~~~ompC_1~~~ompC_2~~~ompC_3,EC:3.1.1.32/0.0000,EC:1.4.3.2/0.0000,EC:3.4.23.48/0.0000,EC:3.4.24.7/0.0000
group_1968,EC:3.4.22.45/0.0092
deaD_2~~~deaD_1~~~deaD,EC:3.6.4.13/0.9352
agaC_2~~~nagA_2~~~agaC_1,EC:3.5.1.25/0.0004
ypjK_1~~~ypjK_2~~~ypjK,EC:2.1.1.86/0.1602
ariR~~~ariR_1,EC:4.2.1.2/0.0910
group_1970,EC:2.1.1.355/0.0000,EC:4.1.99.14/0.0000
group_1971,EC:2.7.13.3/0.0001
yjhR_2~~~yjhR~~~yjhR_1,EC:1.2.1.79/0.0000,EC:6.6.1.2/0.0000
xerC_2~~~xerC_1,EC:3.1.21.4/0.0030
xerC_5~~~xerC_4~~~xerC_3,EC:3.1.21.4/0.0004
group_9785,EC:2.3.1.264/0.0041
insJ~~~insJ_2,EC:3.1.1.29/0.0001,EC:2.1.1.72/0.0001,EC:5.6.2.1/0.0001,EC:5.2.1.8/0.0000,EC:2.7.7.7/0.0000
stfE~~~stfE_2~~~stfE_3,EC:2.4.1.198/0.0005
group_19547,EC:3.1.21.4/0.0067
group_19548,EC:5.2.1.4/0.0007
group_1976,EC:5.4.99.22/0.0001
group_19549,EC:2.7.7.6/0.0001,EC:1.14.13.244/0.0000,EC:1.14.13.25/0.0000
group_19550,EC:7.2.1.1/0.0000,EC:7.6.2.2/0.0000
ycbU,EC:7.2.1.2/0.0000
yehM~~~yehM_2~~~yehM_1,EC:2.3.1.15/0.0037
group_1978,EC:3.1.1.4/0.0565,EC:3.1.1.3/0.0409
ubiG,EC:2.1.1.222/0.9987,EC:2.1.1.64/0.9987
group_13778,EC:2.1.1.57/0.0077
yehB_2~~~yehB_3~~~yehB_1~~~yehB,EC:2.3.1.269/0.1590
group_1984,EC:2.3.1.263/0.0056
ddpA~~~ddpA_1~~~ddpA_2,EC:1.14.13.63/0.0001
group_1986,EC:1.4.3.2/0.0024
ypdF~~~fryC_1~~~fryC~~~fryC_2~~~ypdF_1~~~ypdF_2,EC:1.17.7.3/0.0001
malX_1~~~malX_2~~~malX_3,EC:2.7.1.208/0.7551
yhfX~~~yhfX_2~~~yhfX_1,EC:4.3.1.27/0.0804
group_15174,EC:1.1.5.2/0.0060
group_1990,EC:6.5.1.1/0.0854
group_1993,EC:3.2.2.6/0.0106
yjiR_1~~~yjiR~~~yjiR_2,EC:2.6.1.5/0.0001,EC:2.6.1.57/0.0000
yjiT,EC:2.4.2.31/0.0043,EC:3.4.24.83/0.0024
group_1994,EC:3.5.99.5/0.0000
ydeR~~~ydeR_2,EC:3.2.1.157/0.0000
phnD_1~~~phnD_2~~~phnD,EC:3.1.1.1/0.0000
group_14185,EC:3.2.2.22/0.0845
cbtA_3~~~cbtA_4,EC:2.7.7.6/0.0011
group_1999,EC:3.3.1.2/0.0002
group_2001,EC:4.7.1.1/0.0003,EC:3.3.1.2/0.0003
yfjX_1~~~yfjX_3~~~yfjX_2,EC:1.14.13.244/0.0105
yfjX_2~~~yfjX_1~~~yafX_1~~~yafX~~~yfjX_3~~~yfjX~~~yfjX_4~~~yafX_2~~~yafX_3,EC:2.7.8.37/0.0005
group_11438,EC:3.3.1.2/0.0008,EC:4.6.1.18/0.0005
kilR_2~~~kilR~~~kilR_1,EC:6.2.1.14/0.0003
essD_1~~~essD_3~~~essD_2~~~essD,EC:4.2.1.81/0.0000
group_19551,EC:4.2.1.2/0.0437
group_2002,EC:2.7.7.6/0.0048
group_2005,EC:2.7.4.23/0.9804
phnP~~~phnP_1~~~phnP_2,EC:3.1.4.55/0.9988
